pss_id,player_id,season_id,team_id,games_played,avg_pts,avg_reb,avg_ast,avg_stl,avg_blk,avg_tov,avg_min,fg_pct,fg3_pct,ft_pct,avg_plus_minus,efg_pct,ts_pct,usg_pct,per,bpm
836,2259,2,3,25,16.56,4.80,2.08,1.40,0.32,1.08,30.81,0.4684,0.3718,0.8506,2.32,0.5648,0.6101,0.2128,17.32,0.20
837,2259,2,24,19,12.42,3.42,1.37,0.79,0.32,0.53,22.60,0.4740,0.4545,0.8182,5.11,0.6040,0.6293,0.1975,17.50,0.17
838,2287,2,1,73,5.41,3.86,1.14,0.52,0.47,0.56,14.27,0.4907,0.2885,0.6282,-0.14,0.5373,0.5543,0.1616,16.79,1.69
839,2288,2,12,79,0.65,0.38,0.19,0.09,0.08,0.10,2.05,0.4490,0.2000,0.5000,-0.09,0.4796,0.4855,0.1573,8.65,-1.13
840,2292,2,27,70,19.79,4.54,2.61,0.66,0.16,1.91,29.47,0.4519,0.3292,0.7492,-7.01,0.5121,0.5510,0.2799,17.55,0.30
841,2295,2,25,65,2.91,0.68,0.91,0.29,0.09,0.66,6.41,0.3764,0.3457,0.6585,-2.35,0.4551,0.4820,0.2518,9.54,-1.14
842,2315,2,27,30,5.80,3.17,2.23,0.53,0.20,1.10,15.64,0.5328,0.4500,0.6667,-3.07,0.6066,0.6252,0.1525,15.93,1.60
843,2327,2,8,69,24.49,11.84,9.83,1.26,0.68,3.58,33.67,0.6321,0.3826,0.8217,9.28,0.6600,0.7015,0.2731,37.38,18.26
844,2336,2,5,21,0.95,0.24,0.29,0.10,0.00,0.10,2.67,0.4000,0.5000,0.6250,1.24,0.5000,0.5400,0.1621,11.64,-1.45
845,2343,2,14,55,1.00,1.00,0.07,0.05,0.22,0.16,3.21,0.5405,0.0000,0.7500,-0.62,0.5405,0.6004,0.1316,16.56,-2.14
846,2343,2,29,25,3.48,2.68,0.44,0.20,0.36,0.56,12.04,0.7143,0.7143,0.7778,-1.96,0.8163,0.8214,0.0919,12.99,-5.10
847,2355,2,19,67,9.69,4.01,2.42,1.54,0.63,1.31,29.11,0.4691,0.3353,0.7640,2.24,0.5250,0.5675,0.1451,11.56,-1.81
848,2365,2,4,68,2.31,1.81,0.22,0.25,0.44,0.46,8.09,0.5583,0.2105,0.7308,-0.47,0.5750,0.5972,0.1252,12.05,-4.64
849,2384,2,27,70,12.50,3.50,6.40,1.27,0.13,1.57,28.34,0.4590,0.2848,0.8605,-4.64,0.4892,0.5344,0.1943,18.38,7.84
850,2385,2,15,81,10.15,2.47,5.15,1.02,0.07,0.91,23.94,0.4380,0.3712,0.8061,1.17,0.5232,0.5457,0.1783,18.25,7.59
851,2393,2,5,75,4.25,2.04,0.45,0.39,0.49,0.33,11.91,0.5000,0.3375,0.7381,1.63,0.5587,0.5975,0.1455,13.13,-2.81
852,2395,2,8,82,2.43,2.46,0.41,0.15,0.28,0.59,7.15,0.7652,1.0000,0.4583,-1.45,0.7696,0.7310,0.1375,18.61,-1.68
853,2406,2,9,73,5.85,1.45,2.97,0.47,0.12,0.77,16.82,0.4274,0.3889,0.7917,-1.51,0.5271,0.5579,0.1533,12.54,2.20
854,2410,2,16,33,2.48,0.94,0.30,0.21,0.06,0.30,6.19,0.4058,0.2286,0.9474,-0.48,0.4638,0.5300,0.1909,10.51,-4.42
855,2412,2,29,28,3.11,1.39,0.29,0.14,0.11,0.11,8.30,0.3365,0.2381,0.5000,-3.11,0.4087,0.4113,0.1931,8.28,-3.50
856,2420,2,1,55,1.29,0.65,0.38,0.09,0.02,0.16,3.20,0.5682,0.4783,0.8333,0.02,0.6932,0.7204,0.1414,16.68,0.92
857,2420,2,11,26,0.69,0.62,0.42,0.04,0.12,0.00,2.26,0.3158,0.2000,1.0000,-0.19,0.3684,0.4335,0.1477,20.77,11.27
858,2453,2,13,42,6.52,1.98,0.88,0.45,0.10,0.71,17.26,0.4645,0.4470,0.9500,2.24,0.6043,0.6233,0.1519,10.90,-5.26
859,2453,2,15,25,10.88,3.00,2.16,0.52,0.04,0.64,23.60,0.5263,0.5401,0.9474,4.68,0.7427,0.7583,0.1430,16.71,-0.58
860,2467,2,29,74,9.18,8.38,0.93,0.35,2.34,0.78,23.03,0.7198,0.3333,0.5157,0.97,0.7210,0.7015,0.1333,24.37,3.67
861,2506,2,30,74,11.08,2.80,1.18,0.43,0.12,0.74,28.29,0.4974,0.4245,0.8523,-1.68,0.6368,0.6573,0.1415,11.72,-5.57
862,2511,2,7,37,5.95,3.65,1.41,0.32,0.81,0.73,25.13,0.4556,0.3482,0.7105,-1.16,0.5710,0.5923,0.1033,9.01,-4.93
863,2524,2,18,82,1.70,0.68,0.16,0.12,0.07,0.26,3.54,0.5679,0.3636,0.6842,-0.11,0.6173,0.6552,0.1878,14.30,-4.17
864,2532,2,9,56,4.23,1.93,0.27,0.25,0.21,0.57,10.59,0.4693,0.3707,0.7879,-1.54,0.5894,0.6123,0.1618,10.70,-5.98
865,2532,2,25,26,6.85,2.65,0.69,0.38,0.00,0.69,13.79,0.4444,0.3143,0.7407,-5.38,0.5163,0.5398,0.2213,14.39,-2.67
866,2537,2,28,74,2.46,2.31,0.42,0.28,0.77,0.27,10.84,0.4800,0.0833,0.6271,2.11,0.4833,0.5172,0.1042,9.84,-2.82
867,2541,2,15,74,4.92,4.19,1.35,1.04,0.34,0.50,20.19,0.4313,0.3390,0.7778,2.82,0.5250,0.5419,0.1042,12.64,-1.14
868,2544,2,23,76,1.84,0.55,0.29,0.13,0.04,0.32,4.65,0.4324,0.3913,0.7222,0.03,0.5135,0.5519,0.1920,10.62,-5.44
869,2546,2,2,80,3.26,2.46,0.66,0.14,0.58,0.31,10.05,0.6647,0.2308,0.8205,0.76,0.6735,0.6973,0.1158,17.44,0.02
870,2561,2,1,81,0.44,0.32,0.21,0.06,0.01,0.06,2.04,0.4054,0.2381,0.5000,-0.04,0.4730,0.4752,0.1097,8.56,-2.11
871,2575,2,10,71,9.38,3.25,1.76,0.58,0.44,1.34,19.64,0.5252,0.3699,0.6522,-0.75,0.5795,0.5971,0.1978,14.64,-1.38
872,2582,2,30,64,21.20,7.23,3.73,0.56,0.45,2.97,34.98,0.4483,0.3326,0.7300,0.16,0.5184,0.5444,0.2811,17.62,0.77
873,2588,2,15,52,2.02,1.21,0.40,0.23,0.08,0.35,7.97,0.3895,0.3380,0.7778,-1.50,0.5158,0.5305,0.1177,6.66,-6.23
874,2591,2,5,77,24.84,4.48,4.25,0.90,0.23,2.52,35.95,0.4849,0.3750,0.8481,0.23,0.5584,0.6068,0.2856,19.86,1.76
875,2599,2,10,62,6.69,3.47,1.55,0.45,0.32,0.87,19.27,0.4713,0.3668,0.7667,0.52,0.5876,0.6096,0.1390,12.08,-2.39
876,2607,2,24,80,5.70,3.50,0.85,0.20,0.38,0.74,12.23,0.5282,0.2500,0.7524,1.76,0.5593,0.5950,0.1938,17.63,0.00
877,2617,2,27,50,5.94,2.28,1.00,0.48,0.26,0.60,16.89,0.4672,0.2623,0.6964,-3.60,0.4981,0.5236,0.1534,10.56,-3.81
878,2639,2,7,25,2.16,0.80,0.08,0.08,0.00,0.12,4.26,0.4884,0.4000,0.2500,-1.64,0.6047,0.5804,0.2112,13.21,-4.20
879,2644,2,6,76,11.80,3.71,3.78,0.95,0.32,1.53,29.44,0.4313,0.3920,0.7222,2.55,0.5168,0.5462,0.1890,12.97,0.36
880,2656,2,24,82,7.37,2.74,1.21,0.37,0.09,0.95,18.37,0.4425,0.4453,0.9038,0.96,0.5642,0.6067,0.1639,11.87,-4.21
881,2667,2,24,29,5.00,1.55,2.24,0.62,0.03,0.72,12.52,0.3932,0.3793,0.7368,-1.21,0.4402,0.5103,0.1921,13.87,3.79
882,2673,2,26,77,0.56,0.78,0.16,0.05,0.14,0.21,2.09,0.5333,0.0000,0.6875,0.25,0.5333,0.5805,0.1418,15.11,-0.93
883,2677,2,13,52,23.83,6.50,3.92,1.38,0.54,1.69,33.61,0.5121,0.4160,0.8710,4.23,0.5718,0.6234,0.2715,25.32,5.88
884,2678,2,17,17,2.53,2.00,0.06,0.12,0.00,0.35,6.69,0.4828,0.3889,0.8889,-1.59,0.6034,0.6523,0.1469,13.06,-5.80
885,2701,2,19,56,2.04,0.59,0.41,0.18,0.04,0.18,4.19,0.4545,0.4412,0.8636,1.11,0.5398,0.5835,0.1987,14.66,0.36
886,2707,2,25,68,27.44,4.07,6.25,0.74,0.26,2.81,30.98,0.4626,0.3708,0.9140,1.54,0.5641,0.6446,0.3418,27.64,8.91
887,2711,2,25,54,6.65,2.61,0.93,0.37,0.37,0.67,18.07,0.4422,0.3671,0.7174,-3.52,0.5380,0.5553,0.1629,11.20,-4.07
888,2713,2,9,60,5.77,2.38,0.68,0.47,0.47,0.50,19.98,0.4167,0.3645,0.8205,-3.37,0.5451,0.5669,0.1202,8.21,-6.00
889,2729,2,15,47,2.55,1.09,0.43,0.11,0.04,0.26,3.74,0.5269,0.3529,0.5926,-1.02,0.5591,0.5721,0.2809,21.64,4.80
890,2738,2,10,82,7.05,9.27,2.52,0.63,0.61,0.55,23.88,0.6302,0.0000,0.6065,1.91,0.6302,0.6391,0.1070,21.54,5.41
891,2739,2,17,78,15.88,6.67,1.27,0.47,2.47,1.37,30.42,0.5306,0.3736,0.7842,5.10,0.6062,0.6305,0.1945,19.67,0.53
892,2742,2,6,81,1.38,0.63,0.23,0.02,0.10,0.31,3.68,0.6400,0.5000,0.7778,-0.72,0.6533,0.6753,0.1632,11.14,-6.35
893,2750,2,6,50,6.94,5.60,1.52,0.14,0.14,0.94,16.42,0.3895,0.3538,0.8889,1.66,0.5105,0.5548,0.1974,18.18,1.70
894,2750,2,16,21,7.71,5.67,1.90,0.43,0.24,1.10,19.94,0.3885,0.2970,0.8571,1.24,0.4964,0.5353,0.1901,16.10,1.02
895,2756,2,16,57,10.79,3.95,4.93,1.00,0.37,1.81,30.13,0.4041,0.3452,0.8593,0.96,0.5144,0.5648,0.1683,13.32,1.94
896,2774,2,26,79,7.11,3.80,0.84,0.34,0.39,0.81,15.79,0.4583,0.3625,0.8145,1.33,0.5650,0.6075,0.1819,16.61,-1.42
897,2815,2,4,46,6.41,2.67,3.30,0.80,0.26,1.28,18.55,0.4016,0.2947,0.8514,-3.20,0.4567,0.5147,0.1697,13.99,3.16
898,2822,2,17,42,1.36,1.33,0.38,0.10,0.12,0.21,5.17,0.3276,0.2188,0.6667,0.05,0.3879,0.4323,0.1463,10.99,-1.60
899,2822,2,27,19,10.84,6.79,2.42,0.53,0.37,1.37,23.31,0.4535,0.3433,0.6923,-6.11,0.5203,0.5445,0.2006,18.89,2.72
900,2828,2,13,81,8.80,3.41,2.27,0.52,0.27,0.99,23.12,0.5191,0.3889,0.7797,0.02,0.5926,0.6190,0.1537,13.87,-1.33
901,2829,2,21,77,6.71,2.01,1.56,0.52,0.14,0.81,15.37,0.3932,0.3152,0.7636,0.74,0.4741,0.4922,0.2080,10.98,-1.02
902,2845,2,11,81,1.26,0.74,0.11,0.06,0.02,0.17,2.11,0.6833,0.0000,0.7407,0.81,0.6833,0.7095,0.2096,26.93,1.07
903,2846,2,29,66,25.62,8.64,1.86,0.64,0.58,1.92,34.42,0.4987,0.3914,0.8747,2.47,0.5860,0.6403,0.2673,24.63,1.92
904,2855,2,19,77,9.06,3.62,2.45,0.70,0.18,1.26,23.27,0.4326,0.3028,0.7886,0.08,0.4904,0.5386,0.1795,13.31,-0.89
905,2863,2,16,73,9.36,4.71,1.60,0.97,0.42,1.08,28.46,0.4635,0.3559,0.8053,-0.12,0.5401,0.5713,0.1459,12.06,-3.41
906,2865,2,4,19,1.84,1.26,0.58,0.21,0.05,0.11,7.04,0.3889,0.2143,0.5714,-1.37,0.4306,0.4478,0.1296,9.57,-1.45
907,2875,2,11,82,12.67,5.51,1.50,0.50,0.37,1.11,27.96,0.5694,0.3148,0.6802,-4.49,0.6167,0.6353,0.1654,16.83,-2.18
908,2884,2,1,42,0.50,0.29,0.05,0.02,0.00,0.05,1.56,0.3913,0.1429,1.0000,0.02,0.4130,0.4397,0.1659,9.59,-5.53
909,2895,2,1,26,1.65,0.42,0.12,0.04,0.04,0.04,3.24,0.4194,0.4000,0.8750,-0.15,0.5806,0.6228,0.1748,13.89,-2.97
910,2895,2,11,50,4.28,1.24,0.46,0.46,0.08,0.36,12.04,0.3529,0.3419,0.9111,-1.66,0.5088,0.5638,0.1437,8.12,-5.66
911,2898,2,12,78,16.69,4.08,1.49,0.62,0.17,1.95,28.49,0.4343,0.3226,0.8282,-2.29,0.4869,0.5657,0.2475,14.29,-3.85
912,2901,2,17,67,2.67,1.69,0.51,0.30,0.19,0.27,12.25,0.3625,0.3145,0.8571,0.79,0.4844,0.5194,0.0982,7.07,-6.02
913,2904,2,23,60,20.30,2.93,3.53,0.82,0.13,1.33,33.59,0.4808,0.4336,0.8451,4.02,0.5685,0.6049,0.2445,16.66,0.57
914,2918,2,25,6,15.33,3.17,8.33,1.00,0.17,1.67,31.47,0.5000,0.4615,0.9231,-12.33,0.5882,0.6240,0.1864,20.80,10.08
915,2928,2,20,82,2.71,0.61,0.88,0.45,0.10,0.30,9.27,0.3581,0.2985,0.6667,0.65,0.4512,0.4754,0.1470,7.34,-2.85
916,2951,2,19,75,20.91,4.37,5.72,0.93,0.51,2.44,35.33,0.4368,0.3886,0.7689,0.79,0.5153,0.5412,0.2662,17.33,3.98
917,2954,2,12,76,8.55,3.08,5.22,1.07,0.13,1.88,20.08,0.5432,0.4407,0.8529,-0.82,0.5681,0.5899,0.1921,20.15,8.68
918,2968,2,18,80,11.91,3.84,1.85,0.93,0.95,1.40,30.21,0.5168,0.3978,0.7361,0.88,0.5915,0.6114,0.1586,11.71,-3.52
919,2969,2,4,56,10.63,4.82,1.98,1.18,0.52,1.43,26.67,0.4474,0.3218,0.8462,-3.02,0.5132,0.5512,0.1737,12.92,-1.58
920,2969,2,23,26,6.15,2.92,0.73,0.65,0.19,0.50,16.12,0.4878,0.4000,0.8235,0.77,0.5366,0.5799,0.1656,12.27,-3.00
921,2972,2,27,67,9.76,2.06,1.36,0.19,0.09,0.87,19.61,0.4570,0.4128,0.7571,-3.54,0.5746,0.5905,0.1939,11.53,-3.90
922,2983,2,7,77,2.42,1.39,0.14,0.05,0.34,0.47,4.60,0.6400,0.4000,0.5854,-0.74,0.6480,0.6502,0.2303,18.85,-2.75
923,2988,2,4,70,3.51,1.33,0.77,0.21,0.09,0.61,11.24,0.3960,0.3250,0.7500,-2.14,0.4604,0.5185,0.1511,8.52,-5.77
924,2992,2,9,81,2.26,0.91,0.35,0.20,0.01,0.14,6.47,0.4079,0.4227,0.8182,-0.54,0.5428,0.5659,0.1410,10.67,-3.62
925,3012,2,18,45,3.58,1.38,3.29,0.71,0.09,0.73,15.08,0.4207,0.3077,0.8333,1.87,0.5034,0.5264,0.1171,13.41,4.70
926,3055,2,23,79,9.87,3.95,2.49,1.59,0.52,1.29,27.21,0.4255,0.3896,0.7931,1.29,0.5461,0.5658,0.1664,12.68,-0.51
927,3066,2,6,12,2.08,0.75,0.42,0.33,0.00,0.00,4.88,0.4091,0.2778,1.0000,-0.42,0.5227,0.5463,0.1749,16.07,2.88
928,3068,2,26,81,3.96,2.44,0.49,0.27,0.26,0.40,8.50,0.5890,0.2368,0.7397,1.09,0.6096,0.6391,0.1771,19.79,0.87
929,3075,2,17,33,15.06,4.24,4.94,0.70,0.15,2.15,24.28,0.4360,0.3148,0.9020,4.00,0.4988,0.5511,0.2742,19.84,6.74
930,3113,2,3,80,3.08,0.55,0.70,0.19,0.04,0.38,7.08,0.4115,0.3657,0.8333,-0.83,0.5287,0.5536,0.1986,10.89,-2.76
931,3117,2,23,82,7.77,2.33,2.93,0.30,0.16,1.15,19.11,0.4791,0.3784,0.8534,1.76,0.5348,0.5749,0.1862,13.79,0.71
932,3118,2,25,4,4.25,3.75,1.00,0.50,1.25,1.00,22.20,0.3043,0.2500,0.0000,-5.00,0.3696,0.3626,0.1289,5.33,-5.33
933,3125,2,18,57,0.81,0.44,0.09,0.07,0.11,0.05,1.69,0.5000,0.3333,1.0000,0.42,0.5278,0.5820,0.1898,19.97,2.73
934,3131,2,26,81,5.56,1.30,2.28,0.54,0.19,0.77,17.87,0.4536,0.3198,0.8065,0.01,0.5326,0.5453,0.1411,9.75,-1.59
935,3132,2,6,70,27.46,4.13,4.30,1.41,0.39,2.57,34.75,0.4843,0.3858,0.8668,4.83,0.5717,0.6145,0.3239,22.16,3.78
936,3144,2,6,80,15.96,8.89,2.80,0.75,1.49,1.83,33.94,0.5544,0.2157,0.6743,4.24,0.5660,0.5908,0.2040,20.06,1.99
937,3145,2,6,25,1.24,0.80,0.12,0.16,0.12,0.04,3.38,0.4286,0.3750,1.0000,1.24,0.4821,0.5208,0.1638,14.86,0.08
938,3159,2,26,79,13.18,2.57,3.77,0.62,0.25,1.85,21.77,0.4485,0.3593,0.8889,0.86,0.5383,0.5868,0.2586,18.07,3.69
939,3166,2,10,79,3.82,1.33,0.65,0.23,0.09,0.43,10.34,0.4758,0.3630,0.6981,-0.09,0.5837,0.6032,0.1466,11.48,-4.34
940,3182,2,18,64,0.66,0.28,0.28,0.13,0.08,0.13,2.38,0.4186,0.1176,0.8000,-0.83,0.4419,0.4646,0.1498,10.19,-0.40
941,3184,2,15,61,26.16,5.85,8.08,1.08,0.26,3.38,31.93,0.4662,0.3067,0.7485,4.95,0.5041,0.5570,0.3495,27.21,12.37
942,3196,2,3,48,2.00,1.23,0.52,0.17,0.10,0.29,5.95,0.4024,0.4082,1.0000,0.63,0.5244,0.5556,0.1584,11.86,-1.43
943,3196,2,7,24,1.50,0.50,0.25,0.04,0.00,0.17,2.90,0.4242,0.3636,,-0.83,0.5455,0.5455,0.2387,8.51,-2.81
944,3198,2,30,64,9.67,3.22,4.97,0.67,0.20,0.92,25.73,0.4850,0.3788,0.8219,0.27,0.5601,0.5827,0.1574,16.99,5.34
945,3201,2,13,66,11.03,3.91,1.73,0.64,0.32,0.85,27.65,0.4261,0.3648,0.7816,-0.24,0.5132,0.5343,0.1778,11.35,-2.92
946,3245,2,19,79,14.53,3.56,1.42,1.13,0.54,0.77,30.99,0.4838,0.4064,0.9053,0.48,0.6100,0.6496,0.1666,14.76,-2.55
947,3246,2,1,74,20.47,5.26,6.05,1.51,0.26,2.16,36.40,0.4640,0.3437,0.8316,-0.84,0.5144,0.5401,0.2453,19.38,5.53
948,3248,2,8,65,19.97,3.95,6.15,1.02,0.25,2.23,32.82,0.4544,0.3981,0.8333,4.62,0.5370,0.5713,0.2629,19.71,5.94
949,3249,2,26,80,12.20,4.64,1.23,0.76,0.53,0.75,29.76,0.4527,0.4112,0.7654,1.24,0.5844,0.5968,0.1585,13.03,-3.16
950,3258,2,2,26,4.54,2.62,0.46,0.15,0.19,0.35,12.43,0.4719,0.3846,0.6923,1.96,0.6124,0.6229,0.1408,13.09,-3.71
951,3258,2,21,49,5.41,2.76,0.78,0.22,0.39,0.29,12.69,0.4384,0.3944,0.7949,3.12,0.5764,0.6018,0.1579,14.95,-0.20
952,3264,2,4,24,8.38,1.92,2.17,0.58,0.17,0.92,17.83,0.4410,0.4045,0.6765,0.00,0.5528,0.5712,0.2003,14.52,0.51
953,3277,2,19,66,6.68,5.36,1.80,0.85,0.56,0.64,20.93,0.6098,0.3333,0.6962,2.80,0.6328,0.6490,0.1197,17.74,1.65
954,3305,2,12,80,8.86,2.49,4.26,0.88,0.16,1.58,25.93,0.4410,0.3498,0.7903,-3.29,0.5124,0.5281,0.1623,11.12,0.68
955,3310,2,12,77,9.58,3.60,1.27,0.71,0.44,0.97,23.59,0.4271,0.3662,0.8380,-2.74,0.5246,0.5655,0.1691,10.45,-3.65
956,3313,2,6,78,2.01,0.59,1.01,0.22,0.05,0.31,6.48,0.5182,0.2857,0.9118,0.14,0.5727,0.6282,0.1331,12.13,0.40
957,3326,2,23,80,7.96,2.31,0.96,0.39,0.18,0.68,18.90,0.4422,0.4010,0.8667,0.94,0.5956,0.6104,0.1715,10.67,-4.58
958,3337,2,11,81,2.79,1.21,1.63,0.38,0.09,1.06,11.29,0.3418,0.2857,0.6667,-1.86,0.4262,0.4469,0.1547,7.16,-3.37
959,3340,2,8,62,4.47,2.23,0.29,0.27,0.37,0.50,11.74,0.5612,0.2615,0.6452,-1.56,0.6046,0.6203,0.1532,11.57,-5.10
960,3345,2,9,55,0.58,0.67,0.13,0.24,0.16,0.15,2.76,0.4000,0.5000,0.7000,-1.13,0.4167,0.4651,0.1189,10.51,-1.32
961,3365,2,18,68,10.35,2.50,1.94,0.62,0.07,0.96,18.41,0.4480,0.2888,0.7778,-0.12,0.5016,0.5265,0.2511,14.84,0.75
962,3369,2,7,72,1.88,0.86,0.81,0.22,0.10,0.40,8.44,0.3636,0.2537,0.6667,0.49,0.4280,0.4607,0.1312,5.46,-4.90
963,3370,2,14,47,5.57,1.17,0.72,0.23,0.06,0.66,11.23,0.4064,0.3254,0.8095,-0.45,0.4880,0.5034,0.2348,9.80,-4.42
964,3370,2,30,36,6.50,1.50,1.56,0.47,0.11,0.97,12.10,0.4472,0.3918,0.9000,-0.92,0.5427,0.5630,0.2448,15.07,0.57
965,3372,2,25,55,12.62,8.56,2.71,0.78,0.80,2.16,25.30,0.5188,0.3613,0.6615,0.16,0.5614,0.5887,0.2234,20.69,3.34
966,3375,2,12,24,13.04,4.67,2.08,0.50,0.29,1.33,24.64,0.4758,0.4220,0.7209,-6.33,0.5685,0.5863,0.2147,16.91,-0.14
967,3375,2,17,54,4.24,2.17,0.70,0.22,0.13,0.63,11.06,0.3858,0.3922,0.8605,-1.85,0.4873,0.5303,0.1768,12.35,-3.31
968,3394,2,3,78,8.60,4.92,3.63,0.83,0.63,1.46,30.88,0.3862,0.3890,0.7246,1.00,0.5236,0.5382,0.1375,10.52,-0.87
969,3415,2,22,44,2.91,2.18,0.84,0.43,0.25,0.39,11.77,0.3525,0.3023,0.7619,-2.68,0.4590,0.4877,0.1228,10.29,-2.29
970,3417,2,24,80,6.61,3.14,1.31,0.70,0.43,0.79,16.88,0.3913,0.3350,0.7240,1.33,0.4710,0.5306,0.1784,13.50,-0.59
971,3418,2,1,80,9.89,7.20,1.01,0.70,1.34,1.01,23.11,0.6378,0.3077,0.7806,0.79,0.6419,0.6781,0.1518,20.38,1.02
972,3419,2,6,77,6.36,2.43,1.13,0.73,0.39,0.55,21.46,0.4944,0.3626,0.7573,1.64,0.5819,0.6135,0.1205,9.71,-4.62
973,3420,2,26,50,0.92,0.68,0.26,0.14,0.14,0.14,4.96,0.4211,0.3333,0.8750,-0.22,0.5132,0.5539,0.0840,5.42,-5.99
974,3422,2,16,51,8.80,2.51,2.86,1.12,0.24,1.71,21.68,0.3970,0.3302,0.7468,-0.69,0.4839,0.5128,0.2128,11.18,-0.43
975,3439,2,29,68,12.46,6.18,3.71,0.88,0.54,2.47,28.55,0.4991,0.3941,0.8534,0.21,0.5826,0.6426,0.1787,16.57,0.83
976,3441,2,9,19,8.68,3.11,0.89,0.74,0.16,0.95,19.62,0.4254,0.2931,0.7234,-1.58,0.4888,0.5334,0.2008,10.51,-4.11
977,3441,2,21,32,3.53,1.63,0.34,0.44,0.00,0.50,8.52,0.4681,0.2581,0.6071,-0.34,0.5106,0.5314,0.1893,9.36,-4.81
978,3451,2,6,81,8.26,2.17,1.42,0.43,0.14,0.64,19.11,0.4509,0.3718,0.6944,2.81,0.5604,0.5792,0.1833,11.86,-2.76
979,3458,2,4,57,17.05,4.37,0.95,1.19,0.32,1.12,27.15,0.4310,0.3186,0.7596,-4.88,0.4969,0.5338,0.2653,15.06,-1.40
980,3526,2,24,67,12.22,3.75,7.82,1.36,0.33,1.70,28.18,0.4401,0.3755,0.8313,1.25,0.5135,0.5546,0.1948,19.97,11.52
981,3536,2,24,52,9.48,2.04,4.12,0.63,0.15,1.56,18.62,0.4150,0.3676,0.7656,1.48,0.4901,0.5123,0.2481,14.89,5.62
982,3542,2,10,7,5.71,4.29,1.14,0.86,0.57,0.57,16.04,0.6071,0.4444,0.6667,2.14,0.6786,0.6821,0.1230,18.19,1.71
983,3542,2,25,22,2.77,1.77,1.00,0.73,0.05,0.55,11.61,0.5854,0.5294,1.0000,1.09,0.6951,0.7133,0.0942,11.06,-2.86
984,3609,2,7,82,1.16,0.77,0.56,0.07,0.01,0.15,3.94,0.3563,0.3548,0.8462,-0.61,0.4828,0.5123,0.1472,11.67,1.34
985,3620,2,4,56,12.23,9.66,3.66,0.63,0.63,1.55,28.50,0.6692,,0.6055,-4.79,0.6692,0.6734,0.1562,23.55,5.33
986,3620,2,13,23,7.48,6.91,1.74,0.48,0.52,1.30,19.86,0.7273,,0.7719,-0.04,0.7273,0.7605,0.1364,21.25,1.49
987,3625,2,27,46,12.09,9.04,3.07,0.78,1.13,2.09,26.08,0.6160,0.0000,0.6047,-5.85,0.6160,0.6251,0.1876,23.72,4.89
988,3625,2,28,26,13.12,9.12,2.15,1.15,1.31,1.12,27.18,0.6522,,0.5694,4.73,0.6522,0.6516,0.1769,24.61,5.24
989,3627,2,21,38,7.26,4.18,1.68,0.53,1.13,1.13,18.46,0.4337,0.3654,0.6286,-5.16,0.5100,0.5219,0.1833,15.63,1.34
990,3637,2,10,82,20.43,2.74,4.50,0.77,0.26,3.07,29.98,0.4304,0.3359,0.8699,-0.13,0.5141,0.5734,0.2937,16.11,0.97
991,3648,2,11,59,19.15,5.32,5.73,1.39,0.29,3.19,34.30,0.4423,0.3662,0.7841,-5.81,0.5221,0.5649,0.2465,17.57,3.44
992,3649,2,8,63,17.14,5.41,1.03,0.59,0.46,1.08,28.54,0.4871,0.4141,0.8000,6.63,0.6022,0.6208,0.2287,18.15,-1.40
993,3650,2,28,9,4.89,2.11,0.89,1.22,0.00,0.44,16.27,0.5000,0.3529,1.0000,-2.33,0.6000,0.6563,0.1041,13.34,-2.66
994,3651,2,17,71,13.90,9.46,1.48,0.41,0.23,1.14,25.61,0.4956,0.3696,0.7680,0.24,0.5548,0.5752,0.2193,22.93,2.70
995,3653,2,30,68,22.13,8.03,2.56,0.85,1.47,2.01,31.17,0.4980,0.3848,0.8510,1.18,0.5653,0.6265,0.2772,24.88,4.41
996,3658,2,29,24,1.00,0.67,0.17,0.04,0.00,0.08,2.18,0.6667,0.5714,,-0.13,0.8000,0.8000,0.1369,21.97,1.32
997,3662,2,7,82,6.17,3.83,0.84,0.59,0.32,0.79,17.78,0.7323,0.0000,0.6667,2.02,0.7323,0.7378,0.1272,14.17,-3.60
998,3666,2,13,60,16.98,2.92,1.82,0.83,0.30,1.68,26.12,0.4789,0.3972,0.8123,-2.07,0.5592,0.6125,0.2623,16.74,-1.73
999,3673,2,13,33,1.24,0.67,0.82,0.06,0.00,0.30,3.75,0.4390,0.2778,0.0000,-0.33,0.5000,0.4895,0.1810,14.41,4.17
1000,3683,2,27,4,7.00,3.25,4.50,0.25,0.50,2.75,23.35,0.3462,0.2500,0.7778,-0.50,0.4038,0.4673,0.1777,9.38,-0.73
1001,3684,2,18,54,9.13,2.44,1.56,0.52,0.28,1.28,22.09,0.4670,0.3814,0.8442,0.00,0.5646,0.5970,0.1738,10.32,-4.74
1002,3688,2,2,69,3.91,1.28,0.93,0.20,0.01,0.58,9.32,0.4122,0.3636,0.7500,0.17,0.5265,0.5356,0.1996,11.63,-2.43
1003,3704,2,12,14,1.50,1.21,0.43,0.14,0.36,0.50,5.00,0.2414,0.1333,1.0000,1.00,0.2759,0.3365,0.2252,8.97,-1.52
1004,3707,2,20,82,14.74,4.11,3.40,0.98,0.17,1.22,28.59,0.4476,0.3700,0.8185,3.88,0.5374,0.5784,0.2111,16.61,2.05
