player_id,nba_id,first_name,last_name,birth_date,nationality,height_cm,weight_kg,position_id,jersey_number,is_active,draft_year,draft_round,draft_pick
1532,1627868,Patricio,Garino,,,,,,,f,,,
1534,76781,Gary,Garland,,,,,,,f,,,
1535,76782,Winston,Garland,,,,,,,f,,,
1536,76783,Dick,Garmaker,,,,,,,f,,,
1537,1612,Chris,Garner,,,,,,,f,,,
1538,76785,Bill,Garnett,,,,,,,f,,,
1556,2200,Pau,Gasol,1980-07-06,Spain,213,113,5,16,f,2001,1,3
1453,203095,Evan,Fournier,1992-10-29,France,198,93,2,31,f,2012,1,20
1436,1630259,Jordan,Ford,1998-05-26,USA,185,79,2,31,f,,,
1472,1626187,Michael,Frazier II,1994-03-08,USA,190,91,2,21,f,,,
1540,1831,Marlon,Garnett,,,,,,,f,,,
1541,1628656,Billy,Garrett,,,,,,,f,,,
1542,76786,Calvin,Garrett,,,,,,,f,,,
1543,1051,Dean,Garrett,,,,,,,f,,,
1544,203197,Diante,Garrett,,,,,,,f,,,
1545,76788,Eldo,Garrett,,,,,,,f,,,
1547,76789,Rowland,Garrett,,,,,,,f,,,
1548,76790,Tom,Garrick,,,,,,,f,,,
1549,76791,John,Garris,,,,,,,f,,,
1550,1619,Kiwane,Garris,,,,,,,f,,,
1551,1727,Pat,Garrity,,,,,,,f,,,
1553,76793,Jim,Garvin,,,,,,,f,,,
1557,76794,Frank,Gates,,,,,,,f,,,
1559,423,Chris,Gatling,,,,,,,f,,,
1560,930,Kenny,Gattison,,,,,,,f,,,
1562,76797,Ed,Gayda,,,,,,,f,,,
1563,1845,Andrew,Gaze,,,,,,,f,,,
1564,1627771,Michael,Gbinije,,,,,,,f,,,
1565,1002,Reggie,Geary,,,,,,,f,,,
1566,202087,Alonzo,Gee,,,,,,,f,,,
1567,761,Matt,Geiger,,,,,,,f,,,
1568,101153,Mickael,Gelabale,,,,,,,f,,,
1569,1904,Devean,George,,,,,,,f,,,
1570,76800,Jack,George,,,,,,,f,,,
1572,1642273,Kyshawn,George,,,,,,,t,,,
1574,76801,Tate,George,,,,,,,f,,,
1575,1627875,Marcus,Georges-Hunt,,,,,,,f,,,
1576,76802,Gus,Gerard,,,,,,,f,,,
1577,76803,Derrick,Gervin,,,,,,,f,,,
1578,76804,George,Gervin,,,,,,,f,,,
1579,76805,Gorham,Getchell,,,,,,,f,,,
1580,76806,John,Gianelli,,,,,,,f,,,
1581,76807,Dick,Gibbs,,,,,,,f,,,
1582,200789,Daniel,Gibson,,,,,,,f,,,
1583,76808,Dee,Gibson,,,,,,,f,,,
1584,1626780,Jonathan,Gibson,,,,,,,f,,,
1585,76809,Mel,Gibson,,,,,,,f,,,
1586,76810,Mike,Gibson,,,,,,,f,,,
1588,76811,Ward,Gibson,,,,,,,f,,,
1589,201592,J.R.,Giddens,,,,,,,f,,,
1591,1642933,Keshon,Gilbert,,,,,,,t,,,
1592,201821,Trey,Gilder,,,,,,,f,,,
1596,2109,Eddie,Gill,,,,,,,f,,,
1597,383,Kendall,Gill,,,,,,,f,,,
1598,76812,Ben,Gillery,,,,,,,f,,,
1601,76813,Gene,Gillette,,,,,,,f,,,
1602,288,Armen,Gilliam,,,,,,,f,,,
1603,76815,Herm,Gilliam,,,,,,,f,,,
1604,600014,Artis,Gilmore,,,,,,,f,,,
1605,76817,Walt,Gilmore,,,,,,,f,,,
1606,76818,Chuck,Gilmur,,,,,,,f,,,
1608,1938,Manu,Ginobili,,,,,,,f,,,
1609,1921,Gordan,Giricek,,,,,,,f,,,
1610,76819,Jack,Givens,,,,,,,f,,,
1611,202148,Mickell,Gladness,,,,,,,f,,,
1612,76820,George,Glamack,,,,,,,f,,,
1613,76821,Gerald,Glass,,,,,,,f,,,
1614,76822,Mike,Glenn,,,,,,,f,,,
1615,76823,Norman,Glick,,,,,,,f,,,
1616,76824,Georgi,Glouchkov,,,,,,,f,,,
1617,76825,Clarence,Glover,,,,,,,f,,,
1618,1901,Dion,Glover,,,,,,,f,,,
1619,2601,Andreas,Glyniadakis,,,,,,,f,,,
1620,76826,Mike,Gminski,,,,,,,f,,,
1622,76827,Dan,Godfread,,,,,,,f,,,
1623,76828,Tom,Gola,,,,,,,f,,,
1624,76829,Ben,Goldfaden,,,,,,,f,,,
1625,1642884,Vladislav,Goldin,,,,,,,t,,,
1626,924,Anthony,Goldwire,,,,,,,f,,,
1507,1629655,Daniel,Gafford,1998-10-01,USA,208,120,4,21,t,2019,2,38
1428,1627854,Bryn,Forbes,1993-07-23,USA,188,93,2,,f,,,
1457,1628368,De'Aaron,Fox,1997-12-20,USA,190,84,2,4,t,2017,1,5
1473,1628982,Melvin,Frazier Jr.,1996-08-30,USA,196,98,2,6,f,2018,2,35
1558,1629232,Kaiser,Gates,1996-11-08,USA,201,102,3,,f,2018,,
1443,1630235,Trent,Forrest,1998-06-12,USA,193,95,2,2,f,,,
1546,1630585,Marcus,Garrett,1998-11-09,USA,196,93,2,,f,,,
1492,1641788,Alex,Fudge,2003-05-06,USA,203,91,3,17,f,,,
1500,1641847,Andrew,Funk,1999-09-21,USA,196,91,2,,f,,,
1517,1641945,Jaylin,Galloway,2002-12-21,Australia,198,86,3,,f,,,
1627,101155,Ryan,Gomes,,,,,,,f,,,
1628,76830,Glen,Gondrezick,,,,,,,f,,,
1629,76831,Grant,Gondrezick,,,,,,,f,,,
1630,1642864,Hugo,González,,,,,,,t,,,
1631,2400,Drew,Gooden,,,,,,,f,,,
1632,76832,Gail,Goodrich,,,,,,,f,,,
1633,1864,Steve,Goodrich,,,,,,,f,,,
1634,203462,Archie,Goodwin,,,,,,,f,,,
1637,76833,Wilfred,Goodwin,,,,,,,f,,,
1639,2732,Ben,Gordon,,,,,,,f,,,
1640,204079,Drew,Gordon,,,,,,,f,,,
1642,76834,Lancaster,Gordon,,,,,,,f,,,
1643,76835,Paul,Gordon,,,,,,,f,,,
1644,101162,Marcin,Gortat,,,,,,,f,,,
1645,1641789,Jazian,Gortman,,,,,,,f,,,
1646,76836,Leo,Gottlieb,,,,,,,f,,,
1647,202726,Andrew,Goudelock,,,,,,,f,,,
1648,76837,Bato,Govedarica,,,,,,,f,,,
1649,76838,Joe,Graboski,,,,,,,f,,,
1650,76839,Ricky,Grace,,,,,,,f,,,
1652,37,Greg,Graham,,,,,,,f,,,
1653,101121,Joey,Graham,,,,,,,f,,,
1654,76843,Mal,Graham,,,,,,,f,,,
1655,76841,Orlando,Graham,,,,,,,f,,,
1656,76842,Paul,Graham,,,,,,,f,,,
1561,200752,Rudy,Gay,1986-08-17,USA,203,113,2,22,f,2006,1,8
1555,201188,Marc,Gasol,1985-01-29,Spain,211,116,5,14,f,2007,2,48
1587,201959,Taj,Gibson,1985-06-24,USA,206,105,3,67,t,2009,1,26
1573,202331,Paul,George,1990-05-02,USA,203,104,3,8,t,2010,1,10
1659,76844,Jim,Grandholm,,,,,,,f,,,
1660,97,Ronnie,Grandison,,,,,,,f,,,
1661,101122,Danny,Granger,,,,,,,f,,,
1662,76847,Stewart,Granger,,,,,,,f,,,
1663,258,Brian,Grant,,,,,,,f,,,
1664,76850,Bud,Grant,,,,,,,f,,,
1665,202,Gary,Grant,,,,,,,f,,,
1666,285,Greg,Grant,,,,,,,f,,,
1667,265,Harvey,Grant,,,,,,,f,,,
1668,270,Horace,Grant,,,,,,,f,,,
1671,76852,Josh,Grant,,,,,,,f,,,
1672,1514,Paul,Grant,,,,,,,f,,,
1673,76853,Travis,Grant,,,,,,,f,,,
1674,1629055,Donte,Grantham,,,,,,,f,,,
1675,76854,Don,Grate,,,,,,,f,,,
1676,76855,Butch,Graves,,,,,,,f,,,
1678,201189,Aaron,Gray,,,,,,,f,,,
1679,1070,Devin,Gray,,,,,,,f,,,
1680,1516,Ed,Gray,,,,,,,f,,,
1681,1026,Evric,Gray,,,,,,,f,,,
1682,76859,Gary,Gray,,,,,,,f,,,
1683,1643060,Hayden,Gray,,,,,,,t,,,
1685,76860,Leonard,Gray,,,,,,,f,,,
1687,76861,Stuart,Gray,,,,,,,f,,,
1688,76862,Sylvester,Gray,,,,,,,f,,,
1689,76863,Wyndol,Gray,,,,,,,f,,,
1690,81,Jeff,Grayer,,,,,,,f,,,
1691,76865,Bob,Greacen,,,,,,,f,,,
1692,920,A.C.,Green,,,,,,,f,,,
1695,101209,Devin,Green,,,,,,,f,,,
1697,203475,Erick,Green,,,,,,,f,,,
1698,101123,Gerald,Green,,,,,,,f,,,
1703,76867,Johnny,Green,,,,,,,f,,,
1705,76868,Ken,Green,,,,,,,f,,,
1706,76869,Kenny,Green,,,,,,,f,,,
1707,600011,Lamar,Green,,,,,,,f,,,
1708,1036,Litterial,Green,,,,,,,f,,,
1709,76872,Luther,Green,,,,,,,f,,,
1710,76873,Mike,Green,,,,,,,f,,,
1711,76874,Rickey,Green,,,,,,,f,,,
1712,76875,Sean,Green,,,,,,,f,,,
1713,76877,Si,Green,,,,,,,f,,,
1714,76876,Sidney,Green,,,,,,,f,,,
1715,76878,Steve,Green,,,,,,,f,,,
1716,201192,Taurean,Green,,,,,,,f,,,
1717,76879,Tommy,Green,,,,,,,f,,,
1718,2584,Willie,Green,,,,,,,f,,,
1719,201590,Donte,Greene,,,,,,,f,,,
1720,101158,Orien,Greene,,,,,,,f,,,
1721,76880,Jerry,Greenspan,,,,,,,f,,,
1722,76881,David,Greenwood,,,,,,,f,,,
1723,76882,Hal,Greer,,,,,,,f,,,
1724,2696,Lynn,Greer,,,,,,,f,,,
1725,76883,Gary,Gregor,,,,,,,f,,,
1726,76884,Claude,Gregory,,,,,,,f,,,
1727,76885,John,Greig,,,,,,,f,,,
1728,76886,Norm,Grekin,,,,,,,f,,,
1729,76887,Kevin,Grevey,,,,,,,f,,,
1731,1559,Adrian,Griffin,,,,,,,f,,,
1733,2204,Eddie,Griffin,,,,,,,f,,,
1734,76888,Greg,Griffin,,,,,,,f,,,
1735,76889,Paul,Griffin,,,,,,,f,,,
1736,201981,Taylor,Griffin,,,,,,,f,,,
1737,76890,Darrell,Griffith,,,,,,,f,,,
1738,76891,Chuck,Grigsby,,,,,,,f,,,
1740,1575,Derek,Grimm,,,,,,,f,,,
1741,76893,George,Grimshaw,,,,,,,f,,,
1742,76894,Dick,Groat,,,,,,,f,,,
1743,76895,Bob,Gross,,,,,,,f,,,
1744,76896,Jerry,Grote,,,,,,,f,,,
1745,76897,Alex,Groza,,,,,,,f,,,
1746,101219,Anthony,Grundy,,,,,,,f,,,
1747,76899,Ernie,Grunfeld,,,,,,,f,,,
1748,76900,Gene,Guarilia,,,,,,,f,,,
1749,76901,Petur,Gudmundsson,,,,,,,f,,,
1751,76902,Richie,Guerin,,,,,,,f,,,
1754,339,Tom,Gugliotta,,,,,,,f,,,
1755,76903,Andres,Guibert,,,,,,,f,,,
1756,76904,Jay,Guidinger,,,,,,,f,,,
1757,76905,Coulby,Gunther,,,,,,,f,,,
1758,76906,Dave,Gunther,,,,,,,f,,,
1759,76907,Al,Guokas,,,,,,,f,,,
1760,76908,Matt,Guokas,,,,,,,f,,,
1761,76909,Matt,Guokas,,,,,,,f,,,
1762,203268,Jorge,Gutierrez,,,,,,,f,,,
1764,2062,A.J.,Guyton,,,,,,,f,,,
1765,2775,Ha,Ha,,,,,,,f,,,
1767,76910,Rudy,Hackett,,,,,,,f,,,
1768,201632,Hamed,Haddadi,,,,,,,f,,,
1594,1628983,Shai,Gilgeous-Alexander,1998-07-12,Canada,198,88,2,2,t,2018,1,11
1651,1628984,Devonte',Graham,1995-02-22,USA,185,88,2,4,f,2018,2,34
1677,1629755,Hassani,Gravett,1996-07-16,USA,188,85,2,,f,2019,,
1595,1630264,Anthony,Gill,1992-10-17,USA,201,104,3,16,t,,,
1554,1630568,Luka,Garza,1998-12-27,USA,208,110,5,52,t,2021,2,52
1590,1630581,Josh,Giddey,2002-10-10,Australia,201,97,2,3,t,2021,1,6
1607,1631367,Jacob,Gilyard,1998-07-14,USA,173,73,2,14,f,,,
1571,1641718,Keyonte,George,2003-11-08,USA,193,84,2,3,t,2023,1,16
1769,76911,Scott,Haffner,,,,,,,f,,,
1770,76912,Cliff,Hagan,,,,,,,f,,,
1771,76913,Glenn,Hagan,,,,,,,f,,,
1773,76914,Bob,Hahn,,,,,,,f,,,
1774,76915,Al,Hairston,,,,,,,f,,,
1775,76916,Happy,Hairston,,,,,,,f,,,
1763,1629657,Kyle,Guy,1997-08-11,USA,185,76,2,,f,2019,2,55
1702,201145,Jeff,Green,1986-08-28,USA,203,107,3,32,t,2007,1,5
1732,201933,Blake,Griffin,1989-03-16,USA,206,113,3,91,f,2009,1,1
1832,201935,James,Harden,1989-08-26,USA,196,100,2,1,t,2009,1,3
1777,201612,Malik,Hairston,,,,,,,f,,,
1778,203798,PJ,Hairston,,,,,,,f,,,
1779,2409,Marcus,Haislip,,,,,,,f,,,
1780,76918,Chuck,Halbert,,,,,,,f,,,
1781,76919,Harvey,Halbrook,,,,,,,f,,,
1782,76920,Bruce,Hale,,,,,,,f,,,
1783,917,Jack,Haley,,,,,,,f,,,
1785,76922,Shaler,Halimon,,,,,,,f,,,
1790,200837,Mike,Hall,,,,,,,f,,,
1791,1641790,PJ,Hall,,,,,,,t,,,
1793,76923,Jeff,Halliburton,,,,,,,f,,,
1794,1032,Darvin,Ham,,,,,,,f,,,
1795,984,Steve,Hamer,,,,,,,f,,,
1796,76925,Dale,Hamilton,,,,,,,f,,,
1797,1627772,Daniel,Hamilton,,,,,,,f,,,
1798,76926,Dennis,Hamilton,,,,,,,f,,,
1799,202706,Jordan,Hamilton,,,,,,,f,,,
1800,203120,Justin,Hamilton,,,,,,,f,,,
1801,76927,Ralph,Hamilton,,,,,,,f,,,
1802,1888,Richard,Hamilton,,,,,,,f,,,
1803,76928,Roylee,Hamilton,,,,,,,f,,,
1804,76929,Steve,Hamilton,,,,,,,f,,,
1805,2347,Tang,Hamilton,,,,,,,f,,,
1806,676,Thomas,Hamilton,,,,,,,f,,,
1807,1985,Zendon,Hamilton,,,,,,,f,,,
1808,903,Geert,Hammink,,,,,,,f,,,
1809,67,Tom,Hammonds,,,,,,,f,,,
1810,1627773,AJ,Hammons,,,,,,,f,,,
1812,241,Darrin,Hancock,,,,,,,f,,,
1813,1052,Ben,Handlogten,,,,,,,f,,,
1814,76935,Cecil,Hankins,,,,,,,f,,,
1815,76936,Phil,Hankinson,,,,,,,f,,,
1817,76937,Alex,Hannum,,,,,,,f,,,
1818,76938,Don,Hanrahan,,,,,,,f,,,
1819,76939,Rollen,Hans,,,,,,,f,,,
1820,203162,Ben,Hansbrough,,,,,,,f,,,
1821,201946,Tyler,Hansbrough,,,,,,,f,,,
1822,76942,Bob,Hansen,,,,,,,f,,,
1823,76940,Glenn,Hansen,,,,,,,f,,,
1824,76941,Lars,Hansen,,,,,,,f,,,
1825,2580,Travis,Hansen,,,,,,,f,,,
1826,1682,Reggie,Hanson,,,,,,,f,,,
1827,76944,Bill,Hanzlik,,,,,,,f,,,
1828,202376,Luke,Harangody,,,,,,,f,,,
1829,358,Anfernee,Hardaway,,,,,,,f,,,
1830,896,Tim,Hardaway,,,,,,,f,,,
1833,76945,Reggie,Harding,,,,,,,f,,,
1834,76946,Charlie,Hardnett,,,,,,,f,,,
1835,76947,Alan,Hardy,,,,,,,f,,,
1837,76948,James,Hardy,,,,,,,f,,,
1838,76949,John,Hargis,,,,,,,f,,,
1839,1641989,Elijah,Harkless,,,,,,,t,,,
1841,76950,Jerry,Harkness,,,,,,,f,,,
1842,76951,Skip,Harlicka,,,,,,,f,,,
1843,76952,Jerome,Harmon,,,,,,,f,,,
1844,157,Derek,Harper,,,,,,,f,,,
1845,1642844,Dylan,Harper,,,,,,,t,,,
1847,202712,Justin,Harper,,,,,,,f,,,
1848,76954,Mike,Harper,,,,,,,f,,,
1849,166,Ron,Harper,,,,,,,f,,,
1851,1723,Matt,Harpring,,,,,,,f,,,
1853,202725,Josh,Harrellson,,,,,,,f,,,
1854,2492,Adam,Harrington,,,,,,,f,,,
1855,1733,Al,Harrington,,,,,,,f,,,
1856,2454,Junior,Harrington,,,,,,,f,,,
1857,970,Othella,Harrington,,,,,,,f,,,
1858,76956,Art,Harris,,,,,,,f,,,
1859,76957,Bernie,Harris,,,,,,,f,,,
1860,76959,Bob,Harris,,,,,,,f,,,
1861,76958,Chris,Harris,,,,,,,f,,,
1862,2734,Devin,Harris,,,,,,,f,,,
1863,203548,Elias,Harris,,,,,,,f,,,
1868,446,Lucious,Harris,,,,,,,f,,,
1869,202412,Manny,Harris,,,,,,,f,,,
1870,200839,Mike,Harris,,,,,,,f,,,
1871,76960,Steve,Harris,,,,,,,f,,,
1872,202227,Terrel,Harris,,,,,,,f,,,
1874,76961,Tony,Harris,,,,,,,f,,,
1875,1626151,Aaron,Harrison,,,,,,,f,,,
1876,1626150,Andrew,Harrison,,,,,,,f,,,
1877,76962,Bob,Harrison,,,,,,,f,,,
1878,2758,David,Harrison,,,,,,,f,,,
1880,2078,Jason,Hart,,,,,,,f,,,
1883,176,Antonio,Harvey,,,,,,,f,,,
1884,2051,Donnell,Harvey,,,,,,,f,,,
1885,202238,Kenny,Hasbrouck,,,,,,,f,,,
1886,321,Scott,Haskin,,,,,,,f,,,
1887,76965,Clem,Haskins,,,,,,,f,,,
1889,2239,Trenton,Hassell,,,,,,,f,,,
1890,76967,Billy,Hassett,,,,,,,f,,,
1891,76966,Joey,Hassett,,,,,,,f,,,
1892,76968,Scott,Hastings,,,,,,,f,,,
1893,2213,Kirk,Haston,,,,,,,f,,,
1696,203110,Draymond,Green,1990-03-04,USA,198,104,3,23,t,2012,2,35
1831,203501,Tim,Hardaway Jr.,1992-03-16,USA,196,93,2,10,t,2013,1,24
1684,1627982,Josh,Gray,1993-09-09,USA,183,82,2,5,f,,,
1879,1627885,Shaquille,Harrison,1993-10-06,USA,193,88,2,,f,,,
1699,203210,JaMychal,Green,1990-06-21,USA,206,103,4,1,f,,,
1669,203924,Jerami,Grant,1994-03-12,USA,201,97,3,9,t,2014,2,39
1888,2617,Udonis,Haslem,1980-06-09,USA,201,107,3,40,f,,,
1670,1626170,Jerian,Grant,1992-10-09,USA,193,90,2,22,f,2015,1,19
1816,1628605,Dusty,Hannahs,1993-09-02,USA,190,95,2,,f,2017,,
1846,1629607,Jared,Harper,1997-09-14,USA,178,79,2,2,f,,,
1865,1630223,Jalen,Harris,1998-08-14,USA,196,88,2,,f,2020,2,59
1739,1629656,Quentin,Grimes,2000-05-08,USA,196,94,2,5,t,2021,1,25
1787,1629743,Donta,Hall,1997-08-07,USA,208,104,5,,f,,,
1792,1629788,Tyler,Hall,1997-03-25,USA,196,95,2,,f,,,
1772,1630204,Ashton,Hagans,1999-07-08,USA,190,86,2,19,f,,,
1686,1630564,RaiQuan,Gray,1999-07-07,USA,201,122,3,0,f,2021,2,59
1753,1631243,Mouhamed,Gueye,2002-11-09,Senegal,211,95,3,18,t,2023,2,39
1693,1631260,AJ,Green,1999-09-27,USA,193,86,2,20,t,,,
1873,202699,Tobias,Harris,1992-07-15,USA,203,103,3,12,t,2011,1,19
1953,203089,John,Henson,1990-12-28,USA,206,99,4,31,f,2012,1,14
1896,76970,John,Havlicek,,,,,,,f,,,
1897,201150,Spencer,Hawes,,,,,,,f,,,
1898,76971,Steve,Hawes,,,,,,,f,,,
1899,76972,Connie,Hawkins,,,,,,,f,,,
1900,765,Hersey,Hawkins,,,,,,,f,,,
1902,1038,Juaquin,Hawkins,,,,,,,f,,,
1903,76974,Marshall,Hawkins,,,,,,,f,,,
1904,1138,Michael,Hawkins,,,,,,,f,,,
1905,76975,Robert,Hawkins,,,,,,,f,,,
1906,76977,Tom,Hawkins,,,,,,,f,,,
1907,76978,Nate,Hawthorne,,,,,,,f,,,
1908,101236,Chuck,Hayes,,,,,,,f,,,
1909,76979,Elvin,Hayes,,,,,,,f,,,
1910,2553,Jarvis,Hayes,,,,,,,f,,,
1913,76980,Steve,Hayes,,,,,,,f,,,
1914,1628502,Nigel,Hayes-Davis,,,,,,,f,,,
1916,202351,Lazar,Hayward,,,,,,,f,,,
1917,2217,Brendan,Haywood,,,,,,,f,,,
1918,76981,Spencer,Haywood,,,,,,,f,,,
1919,76982,John,W. Hazen,,,,,,,f,,,
1920,76983,Walt,Hazzard,,,,,,,f,,,
1921,101129,Luther,Head,,,,,,,f,,,
1922,1049,Shane,Heal,,,,,,,f,,,
1923,76984,Brian,Heaney,,,,,,,f,,,
1924,76985,Garfield,Heard,,,,,,,f,,,
1925,203687,Reggie,Hearn,,,,,,,f,,,
1926,76986,Herm,Hedderick,,,,,,,f,,,
1927,76987,Alvin,Heggs,,,,,,,f,,,
1928,76988,Tom,Heinsohn,,,,,,,f,,,
1929,76989,Dick,Hemric,,,,,,,f,,,
1930,673,Alan,Henderson,,,,,,,f,,,
1931,1538,Cedric,Henderson,,,,,,,f,,,
1932,76990,Cedric,Henderson,,,,,,,f,,,
1933,76991,Dave,Henderson,,,,,,,f,,,
1934,76993,Gerald,Henderson,,,,,,,f,,,
1935,201945,Gerald,Henderson,,,,,,,f,,,
1936,1764,J.R.,Henderson,,,,,,,f,,,
1937,76992,Jerome,Henderson,,,,,,,f,,,
1938,76994,Kevin,Henderson,,,,,,,f,,,
1940,76996,Tom,Henderson,,,,,,,f,,,
1942,971,Mark,Hendrickson,,,,,,,f,,,
1943,76998,Larry,Hennessy,,,,,,,f,,,
1944,76999,Don,Henriksen,,,,,,,f,,,
1946,77000,Al,Henry,,,,,,,f,,,
1947,77004,Bill,Henry,,,,,,,f,,,
1948,77001,Carl,Henry,,,,,,,f,,,
1949,77002,Conner,Henry,,,,,,,f,,,
1950,1627988,Myke,Henry,,,,,,,f,,,
1951,77003,Skeeter,Henry,,,,,,,f,,,
1952,202333,Xavier,Henry,,,,,,,f,,,
1954,1667,Steve,Henson,,,,,,,f,,,
1955,1642935,Chucky,Hepburn,,,,,,,t,,,
1956,77006,Bill,Herman,,,,,,,f,,,
1957,77007,Clarence,Hermsen,,,,,,,f,,,
1961,1914,Chris,Herren,,,,,,,f,,,
1962,61,Carl,Herrera,,,,,,,f,,,
1963,200835,Walter,Herrmann,,,,,,,f,,,
1965,77010,Keith,Herron,,,,,,,f,,,
1966,77011,Sidney,Hertzberg,,,,,,,f,,,
1968,77012,Fred,Hetzel,,,,,,,f,,,
1969,77013,Bill,Hewitt,,,,,,,f,,,
1970,77014,Jack,Hewson,,,,,,,f,,,
1971,77015,Art,Heyman,,,,,,,f,,,
1973,201579,Roy,Hibbert,,,,,,,f,,,
1974,77016,Matthew,Hickey,,,,,,,f,,,
1975,1628439,Isaiah,Hicks,,,,,,,f,,,
1976,77017,Phil,Hicks,,,,,,,f,,,
1977,201581,JJ,Hickson,,,,,,,f,,,
1979,202809,Cory,Higgins,,,,,,,f,,,
1980,1848,Mike,Higgins,,,,,,,f,,,
1981,77019,Rod,Higgins,,,,,,,f,,,
1982,925,Sean,Higgins,,,,,,,f,,,
1983,77021,Kenny,Higgs,,,,,,,f,,,
1984,77022,Johnny,High,,,,,,,f,,,
1986,77023,Wayne,Hightower,,,,,,,f,,,
1987,2403,Nene,"",,,,,,,f,,,
1988,77024,Armond,Hill,,,,,,,f,,,
1989,77025,Cleo,Hill,,,,,,,f,,,
1990,77026,Gary,Hill,,,,,,,f,,,
1992,255,Grant,Hill,,,,,,,f,,,
1993,201195,Herbert,Hill,,,,,,,f,,,
1994,201941,Jordan,Hill,,,,,,,f,,,
1997,201631,Steven,Hill,,,,,,,f,,,
1998,238,Tyrone,Hill,,,,,,,f,,,
1999,77027,Art,Hillhouse,,,,,,,f,,,
2000,1626199,Darrun,Hilliard,,,,,,,f,,,
2001,77028,Darnell,Hillman,,,,,,,f,,,
2002,77029,Fred,Hilton,,,,,,,f,,,
2003,2550,Kirk,Hinrich,,,,,,,f,,,
2004,1642396,Blake,Hinson,,,,,,,t,,,
2005,77030,Roy,Hinson,,,,,,,f,,,
2007,77031,Mel,Hirsch,,,,,,,f,,,
2008,77032,Lew,Hitch,,,,,,,f,,,
2009,200823,Robert,Hite,,,,,,,f,,,
2011,202359,Darington,Hobson,,,,,,,f,,,
1789,1630221,Josh,Hall,2000-10-08,USA,206,86,3,15,f,,,
1996,203524,Solomon,Hill,1991-03-18,USA,198,103,3,,f,2013,1,23
1972,1626209,Mario,Hezonja,1995-02-25,Croatia,203,100,2,44,f,2015,1,5
1978,1627741,Buddy,Hield,1992-12-17,Bahamas,193,100,2,8,t,2016,1,6
2014,101125,Julius,Hodge,,,,,,,f,,,
2015,77034,Craig,Hodges,,,,,,,f,,,
2016,77035,Adolph,Hoefer,,,,,,,f,,,
2017,77036,Paul,Hoffman,,,,,,,f,,,
2018,77037,Bob,Hogsett,,,,,,,f,,,
2019,77038,Paul,Hogue,,,,,,,f,,,
2020,697,Fred,Hoiberg,,,,,,,f,,,
2021,77039,Doug,Holcomb,,,,,,,f,,,
1958,1629608,Dewan,Hernandez,1996-12-09,USA,208,107,5,20,f,2019,2,59
1959,1627823,Juancho,Hernangomez,1995-09-28,Spain,206,97,3,,f,2016,1,15
2010,1629658,Jaylen,Hoard,1999-03-30,France,203,98,3,,f,,,
1964,1629639,Tyler,Herro,2000-01-20,USA,196,88,2,14,t,2019,1,13
1912,1630165,Killian,Hayes,2001-07-27,France,193,88,2,7,t,2020,1,7
1784,1630169,Tyrese,Haliburton,2000-02-29,USA,196,84,2,0,t,2020,1,12
1895,1630573,Sam,Hauser,1997-12-08,USA,201,98,3,30,t,,,
2006,1630207,Nate,Hinton,1999-06-08,USA,196,95,2,14,f,,,
1867,1630284,Kevon,Harris,1997-06-24,USA,196,98,2,8,f,,,
1836,1630702,Jaden,Hardy,2002-07-05,USA,190,90,2,8,t,2022,2,37
1939,1630703,Scoot,Henderson,2004-02-03,USA,190,94,2,0,t,2023,1,3
1995,1630792,Malcolm,Hill,1995-10-26,USA,198,100,3,33,f,,,
1850,1631199,Ron,Harper Jr.,2000-04-12,USA,196,106,2,13,t,,,
1901,1641722,Jordan,Hawkins,2002-04-29,USA,196,86,2,24,t,2023,1,14
2022,2450,Randy,Holcomb,,,,,,,f,,,
2026,77040,Brad,Holland,,,,,,,f,,,
2027,77041,Joe,Holland,,,,,,,f,,,
2028,204066,John,Holland,,,,,,,f,,,
2029,77042,Wilbur,Holland,,,,,,,f,,,
2030,1641842,Ronald,Holland II,,,,,,,t,,,
2031,77043,Lionel,Hollins,,,,,,,f,,,
2032,200797,Ryan,Hollins,,,,,,,f,,,
2033,77044,Essie,Hollis,,,,,,,f,,,
2036,1641747,DaRon,Holmes II,,,,,,,t,,,
2038,77045,Jim,Holstein,,,,,,,f,,,
2039,77046,Alvin,Holt,,,,,,,f,,,
2040,77047,Michael,Holton,,,,,,,f,,,
2041,77048,Dick,Holub,,,,,,,f,,,
2042,77049,Joe,Holup,,,,,,,f,,,
2043,77050,Red,Holzman,,,,,,,f,,,
2045,1532,Jerald,Honeycutt,,,,,,,f,,,
2046,202715,Tyler,Honeycutt,,,,,,,f,,,
2047,1967,Derek,Hood,,,,,,,f,,,
2050,77051,Tom,Hoover,,,,,,,f,,,
2051,77052,Bob,Hopkins,,,,,,,f,,,
2052,77053,Dave,Hoppen,,,,,,,f,,,
2053,77054,Dennis,Hopson,,,,,,,f,,,
2055,77055,Johnny,Horan,,,,,,,f,,,
2056,77056,Cedrick,Hordges,,,,,,,f,,,
2058,77057,Tito,Horford,,,,,,,f,,,
2059,77058,Ron,Horn,,,,,,,f,,,
2060,204,Jeff,Hornacek,,,,,,,f,,,
2061,202862,Dennis,Horner,,,,,,,f,,,
2062,109,Robert,Horry,,,,,,,f,,,
2063,77060,Ed,Horton,,,,,,,f,,,
2065,77061,Wilmer,Hosket,,,,,,,f,,,
